"English Word","Word Type","Dragon Translation"
Swore,verb,Vaat
Sworn,adjective,Vahriin
Syllable,noun,Rotmalur
Symbol,noun,Siindah
Symbolic,adjective,Siindahuv
Sympathy,noun,Aavrosii
Symptom,noun,Ziiklah
Syncopate,noun,Vodremtvulz
Syncopation,noun,Vodremtvulz
Syndrome,noun,Ziiklah
Synonym,noun,Faanvoth-Rot
Syntax,noun,Tinvirlaan
Synthesizer,noun,Rihonaat
Synthetic,adjective,Aaverinuv
System,noun,Virlaan
Tab,noun,Jahkut
Table,noun,Bord
Tablet,noun,Golgaaz
Taciturn,adjective,Malrot
Tack,noun,Malkinzon
Tacky,adjective,Hokaalus
Taco,noun,Vaalt-Yelbrot
Tact,noun,Nulaar
Tactic,noun,Zahkron
Taffy,noun,Krumonit
Tag,verb,Haalvutir
Tail,noun,Slov
Tailor,noun,Osuliik
Taint,noun,Skah
Take,verb,Kuz
"Take Flight",verb,Bothaal
"Take Off",verb,Bothaal
Tale,noun,Tey
Talent,noun,Kiinoot
Talentless,adjective,Kiinootnu
Talisman,noun,Tauliis
Talk,verb,Tinvaak
Talkative,adjective,Zotinvaak
Tall,adjective,Faar
Tallness,noun,Faarom
Talon,noun,Jusk
Tambourine,noun,Haalmand
Tame,verb,Prolg
Tamer,noun,Prolgiid
Tamper,verb,Vuldit
Tamriel,noun,Taazokaan
Tan,adjective,Tavus
Tang,noun,Kenfiir
Tangent,noun,Qalis
Tangible,adjective,Mel
Tangy,adjective,Kenfiirus
Tank,noun,Qahriil
Tankard,noun,Beylot
Tanto,noun,Yaldalk
Tap,verb,Haalvon
Tape,noun,Handeykraan
Tapestry,noun,Gobahron
Target,noun,Krazahd
Tarnish,verb,Duviin
Task,noun,Ahsod
Taste,noun,Ken
Taste,verb,Ken
Tasteless,adjective,Kenvu
Tasty,adjective,Kenus
Tattoo,noun,Maalut
Tattooed,adjective,Maalutaan
Tavern,noun,Snol
Tax,noun,Yuldkuz
Tazer,noun,Riseyvuz
Tea,noun,Fuhilpiin
Teach,verb,Mindov
Teacher,noun,Mindovin
Teaching,noun,Mindovaat
Tear,noun,Luv
Tear,verb,Vaaz
Tearful,adjective,Luvaal
Tearless,adjective,Luvnu
Tears,noun,Luv
Tease,verb,Yormud
Teat,noun,Niislah
Technician,noun,Drungeltlaas
Technique,noun,Vensedren
Teenage,noun,Nebenaraan
Teenager,noun,Nebenaraan
Teeth,noun,Rax
Teetotal,adjective,Voteivo
Telegram,noun,Viilondeykel
Telegraph,noun,Gutsiin
Telekinesis,noun,Hahdrimbo
Telepathic,noun,Hahzul
Telepathy,noun,Hahzul
Telephone,noun,Gutzul
Teleport,verb,Rithwundun
Telescope,noun,Gutmiin
Television,noun,Bodilirbex
Tell,verb,Fun
Temper,noun,Forahgol
Temperament,noun,Frinhah
Temperate,adjective,Vindo
Temperature,noun,Yosel
Tempest,noun,Kest
Tempestuous,adjective,Kestus
Templar,noun,Raaldkendov
Temple,noun,Raald
Tempo,noun,Razaan
Temporal,adjective,Tiiduv
Temporary,adjective,Frul
Tempt,verb,Sahrel
Temptation,noun,Sahrelend
Tend,verb,Vel
Tenet,noun,Oron
Tennis,noun,Graagniiv
Tenor,noun,Lumlovaas
Tent,noun,Bodzah
Tentacle,noun,Plozkaro
Term,noun,Uniid
Termite,noun,Gosvahklav
Terrain,noun,Noksenor
Terrestrial,adjective,Goluv
Terrible,adjective,Zomaar
Terrify,verb,Gemaar
Terrifying,adjective,Zomaar
Territory,noun,Deylok
Terror,noun,Maar
Terrorism,noun,Maarun
Terrorist,noun,Maardrun
Tertiary,adjective,Siidven
Test,verb,Gor
Testify,verb,Daazrii
Testify,noun,Vahtinvah
Testimony,noun,Vahtinvah
Tether,noun,Qatah
Text,noun,Kuld
Texture,noun,Jifiin
Than,conjunction,Wey
Thane,noun,Puzaar
Thank,verb,Nox
"Thank You",verb,Nox
Thankful,adjective,Kogaan
Thanks,verb,"Kogaan, Nox"
That,pronoun,Daar
That,conjunction,Tol
Thaw,verb,Vodiin
The,adjective,"Faal, Fin"
Theater,noun,"Kosovstaad  "
Theatre,noun,"Kosovstaad  "
Theft,noun,Gahrot
Their,pronoun,Niist
Theirs,pronoun,Niist
Them,pronoun,Niin
Themselves,pronoun,Nistmaar
Then,adverb,Ruz
Theocracy,noun,Relserah
Theology,noun,Hahserah
Theory,noun,Drendiir
Therapist,noun,Vahraniik
There,adverb,Til
Thereafter,adverb,Mindindaar
Therefore,adverb,Drus
Therein,adverb,Kodaar
Thermal,noun,Frinriik
Thermal,adjective,Yossu
Thermometer,noun,Yosel-Funiik
These,pronoun,Daar
They,pronoun,Nust
Thick,adjective,Grud
Thicket,noun,Jinah
Thickness,noun,Grudom
Thief,noun,Tafiir
Thievery,noun,Gahrot
Thin,verb,Geyal
Thin,adjective,"Yal, Veirey"
Thing,noun,Truk
Think,verb,Lorot
Thinker,noun,Lorotiik
Third,adjective,Siid
Thirst,noun,Bahlaas
Thirsty,adjective,Zobahlaas
This,pronoun,Daar
Thistle,noun,Greylok
Thorn,noun,Troz
Thorough,adjective,Grunvo
Thoroughness,noun,Grunvom
Those,pronoun,Daar
Though,conjunction,To
Thought,noun,Lor
Thoughtful,adjective,Zolor
Thrall,noun,Vofrulaar
Thrash,noun,Kraar
Thread,noun,Maltrin
Threat,noun,Rut
Threaten,verb,Verut
Three,noun,Sed
Thrice,adverb,Sont
Thrill,verb,Ziig
Thrive,verb,Lahniv
Throat,noun,Ruus
"Throat of the World",noun,Monahven
Throne,noun,Krund
Through,preposition,Zeim
Throughout,preposition,"Kozeim, Ahstiid"
Throw,verb,"Fusk, Fustum"
Thrower,noun,Fuskiid
Thrust,verb,Griiv
Thumb,noun,Zurunjusk
"Thumb drive",noun,Mindah-Oraak
Thunder,noun,Thul
Thunderous,adjective,Thulkei
Thunderstorm,noun,Qostrun
Thursday,noun,Torsul
Thus,adverb,Drus
Thyme,noun,Tovos
Tick,noun,Soskostim
Ticket,noun,Maldeykraan
Tide,noun,Kran
Tidepool,noun,Okaazlomok
Tides,noun,Kran
Tidings,noun,Yunrot
Tie,noun,Rinisur
Tie,verb,Kriik
Tiger,noun,Kaazah
Tight,adjective,Yal
Tighten,verb,Geyal
Tile,noun,Fley
Tilt,verb,Skiiv
Timber,noun,Gosvah
Time,noun,Tiid
"Time Wound",noun,Tiid-Ahraan
Time-Signature,noun,Vulz-Siin
Timeless,adjective,Tiidnu
Timelessness,noun,Tiidnul
Timely,adjective,Tiidus
Timid,adjective,Valkunstiid
Tin,noun,Siriil
Tine,noun,Veirax
Tint,noun,Jahkiit
Tiny,adjective,Pus
Tip,noun,Trir
Tirdas,noun,Vusul
Tire,verb,Gelaag
Tired,adjective,Laagus
Tiredness,noun,Laagusom
"Tissue Paper",noun,Sumaariiv
Titan,noun,Gorah
Title,noun,Tet
Titter,verb,Jeh
To,preposition,Wah
Toad,noun,Grol
Toast,noun,Brotaag
Tobacco,noun,Veydusaas
Today,noun,Dahsul
Toe,noun,Minak
Toffee,noun,Sufol-Yuvol
Together,adverb,Pahvoth
Toilet,noun,Nevstorn
Token,noun,Prelah
Told,verb,Fun
Tolerance,noun,Tholah
Tolerate,verb,Tholah
Toll,noun,Tarim
Tomahawk,noun,Malhahkun
Tomato,noun,Portav
Tomb,noun,Qoth
Tombstone,noun,Qethsegol
Tomorrow,noun,Mindinsul
Ton,noun,Thon
Tonal,adjective,Honaatmuluv
Tonality,noun,Honaatmul
Tone,noun,Honaatmul
Tongue,noun,Vun
Tonic,noun,Galgur
Tonight,noun,Dahvulon
Too,adverb,"Ahk, Yu"
Took,verb,Kuz
Tool,noun,"Draat, Dreniir"
Tooth,noun,Rax
Toothless,adjective,Raxnu
Toothpaste,noun,Shuniirax
Top,adjective,Piit
Topaz,noun,Prunsogaal
Topic,noun,Vukahmiin
Torc,noun,Ruus-Du'ul
Torch,noun,Yiil
Torchbug,noun,Kunpusojur
Torchlight,noun,Yiilkun
Tore,verb,Vaaz
Torment,noun,Vaarnufaaz
Torment,verb,Gaarfaz
Torn,adjective,Vaazaan
Tornado,noun,Morwuld
Torpedo,noun,Okaziindah
Torque,noun,Ruus-Du'ul
Torso,noun,Geyt
Tortilla,noun,Yelbrot
Torture,noun,Ahnaar
Toss,verb,Fusvok
Total,adjective,Qor
Totem,noun,Stahduk
Touch,verb,"Haalvut, Qalos"
Toughness,noun,Mulaan
Tour,noun,Gornaar
Toward,adverb,Ativ
Towel,noun,Lomriiv
Towelette,noun,Lomriivah
Tower,noun,Angaar
Town,noun,Lohiim
Toxic,adjective,Loniiz
Toxicity,noun,Loniizom
Toxin,noun,Loniix
Toy,noun,Setkiir
Trace,noun,Pik
Track,verb,Far
Tract,noun,Numtaar
Trade,noun,Tun
Trader,noun,Tuniik
Tradition,noun,Hahtaar
Traditional,adjective,Latiid
Traffic,verb,Vothun-Wundrun
Traffic,noun,Bogeltkey
Tragedy,noun,Somah
Tragic,adjective,Somahus
Train,verb,Delah
Train,noun,"Triik, Dolkey"
Trainer,noun,Delahiik
Trait,noun,Trahkiin
Traitor,noun,Vax
Traitorous,adjective,Vaxei
Tram,noun,Strahdolkey
Trample,verb,Drovaz
Trampoline,noun,Thralpalaar
Tranquil,noun,Zodremhah
Tranquility,noun,Dremhah
Tranquilize,verb,Laagdrun
Tranquilizer,verb,Laagdrun
Tranquilizer,noun,Laagdrun
Transcribe,verb,Pelnix
Transfer,verb,Vuld
Transform,verb,Vuld
Transformation,noun,Vuldak
Transgender,adjective,Yaaveiliin
Transgression,noun,Vosod
Transgressor,noun,Vosodiik
Transition,noun,Murahv
Translate,verb,Rotun
Translation,noun,Rotun
Translator,noun,Rotuniik
Translucent,adjective,Hevonuz
Transmutation,noun,Vuldak
Transmute,verb,Vuld
Transpire,verb,Koros
Transport,verb,Wundrun
Transport,noun,Ronth
Transportation,verb,Wundrun
Transvest,verb,Krizkaraas
Transvestite,noun,Krizkarasiik
Trap,verb,Horvutah
Trap,noun,Horvut
Trapdoor,noun,Keilmiiraad
Trapeze,noun,Bositoraak
Trapped,adjective,Kast
Trapper,noun,Horvutahiik
Trash,noun,Dahstin
"Trash Bag",noun,Dahstahpaan
Trashcan,noun,Dahstahdoor
Travel,verb,Wundun
Traveler,noun,Wunduniik
Traversable,adjective,Virahn
Travesty,noun,Mundaar
Treacherous,adjective,"Tahrodiis, Vaxei"
Treachery,noun,Tahrovin
Treason,noun,Gruth
Treasure,noun,Umriid
Treat,verb,"Vahraan, Dremyah"
Treatment,noun,Vahraan
Treaty,noun,Vanras
Treble,adjective,Biizlovaas
Trebuchet,noun,Mirolangaar
Tree,noun,Reyth
Tremble,verb,Motaad
Tremendous,adjective,Makil
Tremulous,adjective,Strungir
Trench,noun,Nebeniit
Trespass,verb,Meyzvolaan
Triad,noun,Sedmet
Trial,noun,"Untak, Gorvahzen"
Triangle,noun,Sedig
Tribal,adjective,Brodaanuv
Tribe,noun,Brodaan
Tribunal,noun,Sedklov-Du'ul
Tribute,noun,Ofanaat
Trick,noun,Mindol
Trickery,noun,Mindolaar
Trickster,noun,Meyvitaan
Tricky,adjective,Mindolus
Tricycle,noun,Sedrokey
Trident,noun,Veysed
Tried,verb,Unt
Trigger,verb,Drunkoros
Trilogy,noun,Sedbaas
Trim,verb,Doruz
Trinket,noun,Trimal
Trio,noun,Sedmet
Trip,noun,Lirah
Triple,adjective,Sedan
Tripwire,noun,Kranasviilon
Triumph,noun,Zind
Triumphant,adjective,Zindaal
Trivial,adjective,Ofolin
Troll,noun,Ufiik
Trombone,noun,Praak-Geltrein
Troop,noun,Lid
Trophy,noun,Hunzah
Tropic,adjective,Trofir
Tropical,adjective,Trofiruv
Trot,verb,Gru
Trouble,noun,Ahkon
Troubled,adjective,Ahkonaal
Troublesome,adjective,Meydahmiik
Trough,noun,Hodraan
Trousers,noun,Boviirey
Truck,noun,Donth
True,adjective,Vahzah
Trumpet,noun,Geltrein
Trumpeter,noun,Geltreinin
Trunk,noun,Koreyth
Trust,verb,Ov
Trustworthy,adjective,Ovkod
Truth,noun,Vahzen
Truthful,adjective,Zovahzen
Try,verb,Unt
Tsaesci,noun,Viimuz
Tsunami,noun,Relokriin
Tuba,noun,Saakgeltrein
Tuesday,noun,Vusul
Tumble,verb,Tuld
Tumor,noun,Dunarand
Tumultuous,adjective,Volburaal
Tundra,noun,Freka
Tune,noun,Honvaas
Tunic,noun,Moriis
Tunnel,verb,Deyvut
Turban,noun,"Klovriiv, Klovriiv"
Turbine,noun,Straag-Suleyk
Turbulent,adjective,Strungir
Turdas,noun,Torsul
Turkey,noun,Onol
Turmoil,noun,"Thesk, Vodrem"
Turn,verb,Straag
Turnip,noun,Ahsit
Turquoise,noun,Bii-Graag
Turtle,noun,Spaarigir
Tusk,noun,Zahrzahk
Tutelage,noun,Mindovin
Tutor,noun,Mindovin
Tutorship,noun,Mindovin
Tweak,verb,Malvuld
Tweeze,verb,Sovitaal
Twice,adverb,Zont
Twilight,noun,Suvulaan
Twin,noun,Ziinin
Twinge,verb,Vikit
Twist,verb,Tolaak
Twister,noun,Morwuld
Twitch,verb,Vikit
Twitchy,adjective,Vikitus
Two,noun,Ziin
Type,noun,Vanah
Typewriter,noun,Dahpeliik
Typhoon,noun,Nahvenoz
Typical,adjective,Qurnen
Tyranny,noun,Thur
Tyrant,noun,Thur
Ugliness,noun,Tekarom
Ugly,adjective,Tekar
Ultimate,adjective,Lotzu'ul
Ultimately,adverb,Les
Ultimatum,noun,Laatgrozein
Ultraviolet,adjective,Avokbii
Umbra,noun,Voshul
Umbrella,noun,Lokluvspaan
Unable,adjective,Nivos
Unacceptable,adjective,Niseim
Unafraid,adjective,Vofaas
Unagreeable,adjective,Nisrolur
Unaided,adjective,Meyardein
Unalike,adjective,Vomedaas
Unallied,adjective,Vomir
Unamused,adjective,Niskemaan
Unanimous,adjective,Pahzul
Unanswered,adjective,Vofahraal
Unassailable,adjective,Uzvinos
Unattainable,adjective,Nikurahiv
Unattractive,adjective,Lokalvutnu
Unavoidable,adjective,Nivudoz
Unaware,adjective,Vozokoraav
Unbelievable,adjective,Niskorah
Unblinking,adjective,Voprus
Unbound,adjective,Staadnau
Unbreakable,adjective,Niskren
Unbridled,adjective,"Uznahgaar, Uznahgar"
Unbroken,adjective,Vokrent
Uncanny,adjective,Kasiil
Uncertain,adjective,Voreistig
Uncertainty,noun,Voreistigaar
Unchain,verb,Vosken
Unchanging,adjective,"Alunrinis, Mulhaan"
Uncle,noun,Nomah
Unclean,adjective,Voshun
Unclear,adjective,Vobaar
Unclothe,verb,Vokaraas
Uncomfortable,adjective,Vosulvekaal
Unconfident,adjective,Vopahsunaal
Unconquerable,adjective,Nikron
Uncouth,adjective,Vobavir
Undead,adjective,Diil
Under,preposition,"Neben, Yahben"
Underbrush,noun,Neben-Jin
Underestimate,verb,Nebenvah
Underground,adjective,Nebengol
Undermine,verb,Voskilaan
Underneath,preposition,Neben
Underpass,noun,Nebenstrah
Undersized,adjective,Malnaaz
Understand,verb,Mindoraan
Understandable,adjective,Vismindoraan
Underwater,adjective,Nebenlom
Underwear,noun,Nebenriiv
Underworld,noun,Volok
Undesirable,adjective,Votolaan
Undesired,adjective,Votolaan
Undo,verb,Vo
Undress,verb,Vokaraas
Undrinkable,adjective,Nipiin
Uneager,adjective,Vofrin
Unearth,verb,Vodeyto
Unease,noun,"Aank, Niforveyk"
Unemployed,adjective,Vokrotz
Unempower,verb,Veysuleyk
Unencumbered,verb,Vobrudaat
Unending,adjective,"Unahzaal, Unslaad, Uznahgar"
Unequal,adjective,Vorinid
Uneven,adjective,Voyel
Unfair,adjective,Vopaaz
Unfaithful,adjective,Vosahvotei
Unfaithfulness,noun,Vosahvoteim
Unfasten,verb,Voqulaav
Unfed,adjective,Vonahkip
Unforgivable,adjective,Nisfrolaaz
Unfortunate,adjective,Vogluuskei
Unfriendly,adjective,Vofahdonus
Unfurl,verb,Fundein
Unfurled,verb,Fundein
Ungainly,adjective,Vokodus
Ungenerous,adjective,Vofan
Ungracious,adjective,Vodunkei
Unhappy,adjective,Vohunaz
Unhealthy,adjective,Vozohaas
Unholy,adjective,Vostahdim
Unicorn,noun,Geinzahkey
Unicursal,adjective,Geinrahlo
Unicycle,noun,Geinrokey
Unification,noun,"Geind, Gegend"
Unify,verb,Gegein
Unimportant,adjective,Vonizraad
Union,noun,Geind
Unique,adjective,Num
Unite,verb,Gegein
Unity,noun,Pahgein
Universal,adjective,Pahleinuv
Universe,noun,Lein
University,noun,Mindaziir
Unkind,adjective,"Vodremsil, Vodremsil"
Unknown,adjective,Vomindok
Unleash,verb,Gaar
Unless,conjunction,Membrah
Unlikeable,adjective,Nimos
Unlikely,adjective,Vogrozah
Unlimited,adjective,Vokesaal
Unload,verb,Voklad
Unlock,verb,Voqulek
Unlovable,adjective,Nilokaal
Unlucky,adjective,Vogluuskei
Unmanned,noun,Vomun
Unmarried,adjective,Aavlaasnu
Unmatched,adjective,Voronit
Unmoving,adjective,Mulhaan
Unnatural,adjective,Volunduv
Unnecessary,adjective,Vopraagek
Unorganized,adjective,Vovorstaal
Unprepared,adjective,Vorodraan
Unreal,adjective,Vohahgolt
Unreasonable,adjective,"Vodahrinaal "
Unrefined,adjective,Vohiraas
Unrelenting,adjective,Vaarnu
Unreliable,adjective,Nisrivun
Unremembered,adjective,Vodahmin
Unreplied,adjective,Vofahraal
Unresponsive,adjective,Vofahraal
Unrest,noun,Vodrem
Unrivaled,adjective,Voronit
Unruly,adjective,Kaarn
Unsafe,adjective,Votahriik
Unsaved,adjective,Vosav
Unschooled,adjective,Voheim
Unseat,verb,Vodul
Unseen,adjective,Vonun
Unsettling,adjective,Kasiil
Unshattered,adjective,Vokrent
Unsheathe,verb,Vofrit
Unsoiled,adjective,Vobein
Unspoken,adjective,Vofun
Unstable,adjective,Votarn
Unsteadiness,noun,Votarnom
Unsteady,adjective,Votarn
Unstoppable,adjective,Nivuth
Unsuitable,adjective,Voprudaav
Unsullied,adjective,Vobein
Unsure,adjective,Vopahsunaal
Unsworn,adjective,Vomir
Untame,adjective,Volg
Untamed,adjective,"Voprolg "
Untarnished,adjective,Vobein
Unthinkable,adjective,Nimiinahsul
Until,conjunction,Erei
Untimely,adjective,Votiidus
Unto,preposition,Amiv
Untold,adjective,Vofun
Untouchable,noun,Vohaalvut
Untried,adjective,Voheim
Untrue,adjective,Nivahzah
Untrustworthy,adjective,Vonovkod
Unveil,verb,Genun
Unwanted,adjective,Nilaan
Unwary,adjective,Vozokoraav
Unwell,adjective,Volzah
Unwieldy,adjective,Vokodus
Unwilling,adjective,Vojahaal
Unwise,adjective,Vonik
Unworthy,adjective,"Vobalaan, Vobahlaan"
Unyielding,adjective,Sindugahvon
Up,preposition,Vok
Update,verb,Lovtiid
Updraft,noun,Frinriik
Upheaval,noun,
Uphold,verb,Skilaan
Upkeep,noun,Tivoz
Upon,preposition,"Voknau, Von"
Uprising,noun,Meyzalok
Upside,adjective,Vokreid
Urban,adjective,Hiimuv
Urge,verb,Ziidol
Urgent,adjective,Kusil
Urinal,noun,Nevstorn
Urinate,verb,Vernevul
Urine,noun,Nevul
Urn,noun,Dinaak
Us,pronoun,Mii
Use,verb,Brah
Use,noun,Nuft
Useful,adjective,Zonuft
Useless,adjective,Brahnu
User,noun,Brahiik
Usher,verb,Drun
Usual,adjective,Brahnuv
Usurp,verb,Vodul
Utensil,noun,Dreniir
Uterus,noun,Maasbrud
Utility,noun,Brah
Utmost,adjective,Fozok
Utter,verb,Zalk
Vacancy,adjective,Vojahrom
Vacant,adjective,Vojahrii
Vacate,verb,Vogejahrii
Vacation,noun,Vogejahrend
"Vacuum Cleaner",noun,Venshun
Vagabond,noun,Alunrovaan
Vagina,noun,Maasofaaliik
Vague,adjective,Vobaar
Vain,adjective,Naaf
Valenwood,noun,Faareyth
Valiant,adjective,Krilot
Valid,adjective,Vahpruzah
Validation,verb,Vahpruzahend
Valley,noun,Lumnaar
Valor,noun,Vur
Valuable,adjective,Fariik
Value,noun,Waarth
Value,verb,Bal
Vampire,noun,Sosnaak
"Vampire Child",noun,Vokiir
Vampiric,adjective,Sosnaakuv
Vampirism,noun,Sosnaak-Dur
Van,noun,Lingeltkey
Vandalism,verb,Piraaktal
Vandalize,verb,Piraaktal
Vanguard,noun,Ahgraat
Vanilla,noun,Sotfrit
Vanish,verb,Vognun
Vanquish,verb,Qahnaar
Vanquisher,noun,Qahnaarin
Vapor,noun,Suf
Vaporize,verb,Gesuf
Variable,noun,"Vuldaat, Vuldaat"
Variance,noun,Dumedak
Varied,adjective,Dumedus
Various,adjective,Dumedus
Vary,verb,Dumed
Vase,noun,Girvoh
Vassal,noun,Aarzul
Vast,adjective,Priidaan
Vault,noun,Diirz
Veal,noun,Veinaar
Vegetable,noun,Lesk
Vegetarian,noun,Leskaan
Vehicle,noun,Ronth
Veil,noun,Vonuntiv
Vein,noun,Sostrah
Veiny,adjective,Sostrahus
Velocity,noun,Suraath
Vendetta,noun,Nahkrah
Vendor,noun,Maltuniik
Venerate,verb,Hahlot
Vengeance,noun,Nahkriin
Vengeful,adjective,Zonahkriin
Venison,noun,Vilt
Venom,noun,Viidost
Venomous,adjective,Zoviidost
Vent,verb,Sungaar
Ventriloquist,noun,Zuloris
Venture,verb,Bovit
Verdict,noun,Zothunrot
Verge,noun,Mahzahd
Verifier,noun,Frolkiid
Verify,verb,Frolk
Vermin,noun,Reimokur
Vernal,adjective,Vahnuv
Verse,noun,Kahriil
Version,noun,Vanah
Versus,preposition,Wah
Vertical,adjective,Faareid
Very,adverb,Rinik
Vessel,noun,"Girvoh, Piniir"
Vest,noun,Yirgul
Vet,noun,Raan-Vahraniik
Veteran,noun,Lodhir
Veterinarian,noun,Raan-Vahraniik
Vex,verb,Kaplii
Vexation,verb,Kaplii
Vexillology,noun,Hahseluug
Vibrate,verb,Honaatbod
Vicarious,adjective,Gutfraan
Vice,noun,Vosod
Vicinity,noun,Lovunaar
Vicious,adjective,Vikaar
Viciousness,adjective,Vikaarom
Victim,noun,Andiiv
Victor,noun,Kroniid
Victorious,adjective,Krongrahkei
Victory,noun,Krongrah
Video,noun,Bodilir
"Video game",noun,Bodilirkred
Vie,verb,Faant
View,verb,Zaar
View,noun,Fahzon
Vigil,verb,Bodein
Vigilance,noun,Ahmiin
Vigilant,adjective,Ahmiin
Vigor,noun,Solkiig
Vigorous,adjective,Solkiigaal
Vile,adjective,"Veistul, Krastov"
Village,noun,Sahsun
Villager,noun,Sahsunaar
Villain,noun,Vokulin
Vindictive,adjective,Zonahkriin
Vine,noun,Krey
Vinegar,noun,Lozukvint
Vineyard,noun,Druf-Hofkah
Vintage,noun,Tiindo
Viny,adjective,Kreyus
Viola,noun,Lovaastrin
Violence,noun,Vodrem
Violent,adjective,Zovodrem
Violet,adjective,Jen
Violin,noun,Malovaastrin
Violinist,noun,Malovaastrinin
Violist,noun,Lovaastrinin
Violoncellist,noun,Lotlovaastrinin
Virgin,adjective,Voqalos
Virtue,noun,Pruziig
Virtuous,adjective,Pruzigaal
Virus,noun,Krasfaal
Visible,adjective,Nuz
Vision,noun,Hahnuheim
Visit,verb,Gun
Visitor,noun,Guniik
Visor,noun,Vokun-Du'ul
Vista,noun,Fahzon
Visual,adjective,Miinuv
Vitality,noun,Gah
Vitamin,noun,Himurselaas
Viticulture,noun,Drufnaram
Vocabulary,noun,Roktorig
Vocal,adjective,Zulgah
Vodka,noun,Zauniglom
Voice,noun,"Zul, Thu'um, Lovaas"
Voiceless,adjective,Thu'umnu
Void,noun,Nil
Volatile,adjective,Vuldrus
Volcanic,adjective,Yolstrunmahuv
Volcano,noun,"Yolstrunmah, Jotsegol"
Vole,noun,Malserk
Volkihar,noun,Kruziikrah
Voltage,noun,Rimalz
Voluble,adjective,Rotus
Volume,noun,Edrah
Volunruud,noun,Volunruud
Vomit,verb,Vodiivon
Vortex,noun,Wuld
Vow,noun,Vahrot
Voyage,noun,Wundokaaz
Voyager,noun,Wundokaziik
Vulgar,adjective,Griir
Vulnerable,adjective,Votahriik
Vulpine,adjective,Ilitus
Vulture,noun,Dilaar
Vvardenfell,noun,Yolstrunor
Wade,verb,Strahn
Waffle,noun,Wahzil
Wage,verb,Win
Wager,verb,Dahkriis
Wagon,noun,Borod
Waist,noun,Bost
Wait,verb,Saraan
Wake,verb,Vopraan
Walk,verb,Paagol
"Walking Stick",noun,Aakoraak
Wall,noun,Vund
Wallet,noun,Faraan-Brulost
Wallpaper,noun,Vundorley
Walnut,noun,Zokromaad
Walrus,noun,Wor
Waltz,noun,Shovok
Wander,verb,Rovaan
Wanderer,adjective,Rovaniik
Wane,verb,Liivrun
Want,noun,Laan
Want,verb,Laan
Wanton,adjective,Huznu
War,noun,Kein
"War Cry",noun,Grahrein
Waraxe,noun,Grahkun
Warble,verb,Giigel
Warcraft,noun,Keinzir
Ward,noun,Lahspaan
Wardrobe,noun,Riivedraav
Ware,noun,Tirn
Wares,noun,Tirn
Warfare,noun,Baasekein
Warhammer,noun,Grahtu
Warhorn,noun,Grah-Geltrein
Warlike,adjective,Keinus
Warlock,noun,Lahzey
Warlord,noun,Konahrik
Warm,adjective,Faadus
Warm,verb,Frin
Warmage,noun,Keinlahzey
Warmonger,noun,Verkeiniik
Warmth,noun,Faad
Warn,verb,Naav
Warpaint,noun,Maalut
Warrior,noun,Kendov
Warship,noun,Grahveysun
Wary,adjective,Zokoraav
Was,verb,Lost
Wash,verb,Shun
Washroom,noun,Shunstaad
Wasp,noun,Malnin
Waste,verb,Nev
Wasteful,adjective,Zonev
Wastefulness,noun,Zonevom
Wasteland,noun,Nevonaar
Watch,verb,Lingraav
Watcher,noun,Koraaviik
Watchful,adjective,Zokoraav
Water,noun,Lom
"Water fountain",noun,Kiraavah
Waterfall,noun,Lomah
Watermelon,noun,Lomahan
Watery,adjective,Lomus
Wave,noun,Riin
Waver,verb,Seyl
Wax,noun,Ronk
Wax,verb,Voliiv
Way,noun,"Ven, Strah"
"Way of the Voice",noun,Vensethu'um
Wayward,adjective,"Kaarn, Ventiv"
We,pronoun,Mu
Weak,adjective,Sahlo
Weaken,verb,Gesahlo
Weakling,noun,Sahlo
Weakness,noun,Sahlom
Wealth,noun,Faraan
Wealthy,adjective,Faraanus
Weapon,noun,Zun
Wear,verb,Ahtiid
Weary,adjective,Tiin
Weasel,noun,Lingrahserk
Weather,noun,Lokos
Weather,verb,Ahtiid
Weave,verb,Hadroz
Web,noun,Lox
Website,noun,Risulor
Wed,verb,Aavlaas
Wedding,verb,Aavlaas
Wednesday,noun,Wuthsul
Weed,noun,Veydoz
Week,noun,Keyal
Weekly,adjective,Keyalus
Weep,verb,Luvmah
Weight,noun,Wid
Weird,adjective,Likaan
Welcome,interjection,Valokein
Weld,verb,Geltaav
Welder,noun,Geltaaviik
Well,adverb,Pruzah
Well,noun,Vuril
Were,verb,Lost
Werebear,noun,Munkodaav
Wereboar,noun,Munhraak
Werecrocodile,noun,Munkrozol
Werelion,noun,Munam
Werevulture,noun,Mundilaar
Werewolf,noun,Mungrohiik
West,noun,Wer
Westerly,adjective,Weruv
Western,adjective,Weruv
Wet,adjective,Lomiiz
Wetten,verb,Gelomiiz
Whale,noun,Okaaron
What,adverb,Fos
"What kind of",adverb,Vaas
Whatever,adverb,Pahfos
Wheat,noun,Suril
Wheel,noun,Rod
Wheelchair,noun,Rodruk
Wheeze,verb,Krasum
When,adverb,"Fod, Rul, Fodos"
Whenever,conjunction,Pahfod
Where,adverb,Kolos
Whereas,conjunction,Olkolos
Wherein,adverb,Kolos
Wherever,adverb,Pahkolos
Wherewith,adverb,Vothos
Wherewithal,noun,Fosoth
Whether,conjunction,Wel
Which,adverb,Fos
Whiffle,verb,Fifah
While,adverb,"Fod, Fodos"
